,id,name,type,typecode,location_x,location_y,adname
443,B000A7ZCEH,嘉和一品粥(翠微店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.302969,39.913315,海淀区
444,B000A15025,基辅罗斯餐厅(翠微店),餐饮服务;外国餐厅;俄国菜,050212,116.305572,39.912426,海淀区
445,B0FFHUTU0X,泰合鲜(奥运村店),餐饮服务;中餐厅;山东菜(鲁菜),050104,116.411538,40.026535,朝阳区
446,B000A8819L,毛家湘菜(昌平镇店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.250696,40.223434,昌平区
447,B000A877RM,老北平食府(天通苑总店),餐饮服务;中餐厅;中餐厅,050100,116.416392,40.065218,昌平区
448,B000A7PT9V,老北京爆肚(七星园),餐饮服务;中餐厅;中餐厅,050100,116.215318,39.898196,石景山区
449,B000A66E48,江苏大厦淮扬餐厅,餐饮服务;中餐厅;江苏菜,050105,116.410038,39.957255,东城区
450,B000A84ENH,大成食府(大成路九号酒店),餐饮服务;中餐厅;中餐厅,050100,116.268895,39.890119,丰台区
451,B000A7ZRQ8,利群烤鸭店(前门店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.406201,39.898419,东城区
452,B000A7QVIX,新疆风味餐厅(鼓楼东大街),餐饮服务;中餐厅;清真菜馆,050121,116.402804,39.940728,东城区
453,B000A80AB4,比格比萨(花园路店),餐饮服务;快餐厅;快餐厅,050300,116.354810,39.981763,海淀区
454,B000A87A5S,芦月轩羊蝎子(通州店),餐饮服务;中餐厅;火锅店,050117,116.662605,39.905641,通州区
455,B000A87EDL,眉州东坡酒楼(石景山店),餐饮服务;中餐厅;四川菜(川菜),050102,116.218916,39.906847,石景山区
456,B000A87F70,厉家菜(北京金宝街店),餐饮服务;中餐厅;北京菜,050111,116.418119,39.914520,东城区
457,B000A7GXL3,和芳苑(阜成门店),餐饮服务;中餐厅;广东菜(粤菜),050103,116.366311,39.923733,西城区
458,B000A9DGA3,鱼馆,餐饮服务;中餐厅;中餐厅,050100,116.440856,40.241984,昌平区
459,B000A8ZHF7,巫山烤全鱼(东四十条店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.425700,39.931058,东城区
460,B000A87CVY,阳坊大都涮羊肉(西二旗店),餐饮服务;中餐厅;火锅店,050117,116.313481,40.050358,海淀区
461,B000A85JYS,西贝莜面村(三元桥店),餐饮服务;中餐厅;西北菜,050115,116.457008,39.958457,朝阳区
462,B000A7BUM6,紫光园(东大桥店),餐饮服务;中餐厅;清真菜馆,050121,116.450665,39.921749,朝阳区
463,B000A7LPIM,申德勒码头餐厅(三里店),餐饮服务;外国餐厅;德国菜,050214,116.452641,39.944785,朝阳区
464,B000A7FMZT,唐宫海鲜舫(西藏大厦店),餐饮服务;中餐厅;海鲜酒楼,050119,116.413920,39.987875,朝阳区
465,B000A7QRWI,西域村庄(中关村南一街店),餐饮服务;中餐厅;西北菜,050115,116.320022,39.984859,海淀区
466,B000A7QVI1,西域巴达木食府(丰葆路),餐饮服务;中餐厅;清真菜馆,050121,116.289863,39.818748,丰台区
467,B000A7ZUV3,北京小肠陈饭庄(方庄店),餐饮服务;中餐厅;中餐厅,050100,116.427546,39.860861,丰台区
468,B000A85H5H,渝湘园家常菜(朝阳门南小街店),餐饮服务;中餐厅;中餐厅,050100,116.426208,39.921443,东城区
469,B000A6BB3F,嘉丰湘菜馆(芳群园店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.427082,39.862569,丰台区
470,B000A83Z8V,桂林米粉(安贞桥店),餐饮服务;中餐厅;中餐厅,050100,116.399071,39.969372,朝阳区
471,B000A7BJ43,阿兰菜馆(天坛店),餐饮服务;中餐厅;清真菜馆,050121,116.420490,39.873473,东城区
472,B000A8WEBH,猜火车,餐饮服务;中餐厅;云贵菜,050114,116.411901,39.943706,东城区
473,B000A83BPC,东来顺(华龙街店),餐饮服务;中餐厅;火锅店,050117,116.407111,39.911864,东城区
474,B000A7PYVP,眉州东坡酒楼(怀柔店),餐饮服务;中餐厅;四川菜(川菜),050102,116.638045,40.327945,怀柔区
475,B000A8620N,鲟香来绿色生态园(怀柔店),餐饮服务;中餐厅;中餐厅,050100,116.647639,40.340948,怀柔区
476,B000A85IXW,老井餐厅,餐饮服务;外国餐厅;俄国菜,050212,116.427499,39.942700,东城区
477,B000A8XT56,田老师红烧肉(马坡店),餐饮服务;快餐厅;快餐厅,050300,116.652091,40.175066,顺义区
478,B000A87JDG,全聚德烤鸭店(和平门店),餐饮服务;中餐厅;老字号|餐饮服务;中餐厅;北京菜,050116|050111,116.385072,39.899292,西城区
479,B000A49B00,箩箩贵州酸汤鱼(方庄店),餐饮服务;中餐厅;云贵菜,050114,116.436928,39.866259,丰台区
480,B000A81BNF,嘉和一品粥(青年路店),餐饮服务;中餐厅;中餐厅,050100,116.521145,39.924210,朝阳区
481,B000A87FYY,川渝府(角门南路),餐饮服务;中餐厅;四川菜(川菜),050102,116.380295,39.840023,丰台区
482,B000A7X0QG,摸错门牛肚火锅(大成路店),餐饮服务;中餐厅;火锅店,050117,116.257639,39.889761,丰台区
483,B000A849WD,明熙中餐厅,餐饮服务;中餐厅;中餐厅,050100,116.516189,39.786692,大兴区
484,B000A842YX,重庆饭店火锅厅,餐饮服务;中餐厅;火锅店,050117,116.435805,39.963380,朝阳区
485,B000A7RGLF,辣里湘情湖南土菜,餐饮服务;中餐厅;湖南菜(湘菜),050108,116.662353,39.902586,通州区
486,B000A8X495,田老师红烧肉(新中街店),餐饮服务;快餐厅;快餐厅,050300,116.850742,40.373820,密云区
487,B000A85GE8,东来顺(金泉广场店),餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;清真菜馆,050117|050121,116.412301,40.006102,朝阳区
488,B000A7BRWG,北京窑台四季烤肉,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;特色/地方风味餐厅,050117|050118,116.378179,39.878524,西城区
489,B000A80F39,WISH梧桐(酒仙桥店),餐饮服务;中餐厅;中餐厅,050100,116.480608,39.973524,朝阳区
490,B000A87H1T,涮吧·涮吧火锅,餐饮服务;中餐厅;火锅店,050117,116.426138,39.920427,东城区
491,B000A7DDTM,天蜀豆花庄(车站西街店),餐饮服务;中餐厅;中餐厅,050100,116.338503,39.878215,西城区
492,B000A8ZHRY,南京大牌档,餐饮服务;中餐厅;中餐厅,050100,116.449687,39.935285,朝阳区
493,B000A7BOUB,香满楼(新源店),餐饮服务;中餐厅;北京菜,050111,116.446457,39.946734,朝阳区
494,B000A67FB7,聚宝源涮肉(牛街西里店),餐饮服务;中餐厅;清真菜馆,050121,116.363301,39.886847,西城区
495,B000A80GFN,一家面馆(酒仙桥中路店),餐饮服务;中餐厅;中餐厅,050100,116.494452,39.976677,朝阳区
496,B000A83WY3,天瑞烤鸭店(西马各庄路),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.653934,39.750849,通州区
497,B000A7X78E,西域塔塔幂饭店(龙河路),餐饮服务;中餐厅;清真菜馆,050121,116.343145,39.738474,大兴区
498,B000A084CB,天山美食城(迎风南路),餐饮服务;中餐厅;中餐厅,050100,115.955768,39.722342,房山区
499,B0FFGXKOML,归一酒馆(小菊儿胡同),餐饮服务;中餐厅;中餐厅|餐饮服务;休闲餐饮场所;休闲餐饮场所,050100|050400,116.404118,39.940171,东城区
500,B000A810LZ,西安老杨家(西四店),餐饮服务;中餐厅;清真菜馆,050121,116.373384,39.929334,西城区
501,B000A8YE0N,北平食府(陶然亭店),餐饮服务;中餐厅;北京菜,050111,116.377319,39.878583,西城区
502,B000A884MI,家厨(马坡店),餐饮服务;中餐厅;中餐厅,050100,116.652005,40.173502,顺义区
503,B000A888OS,火鸡老店,餐饮服务;中餐厅;中餐厅,050100,116.388045,40.131951,昌平区
504,B000A1CE1F,都一处,餐饮服务;中餐厅;老字号|餐饮服务;中餐厅;综合酒楼|商务住宅;商务住宅相关;商务住宅相关,050116|050101|120000,116.436402,39.866294,丰台区
505,B000A7Q6WS,庆丰包子铺(木樨地店),餐饮服务;中餐厅;中餐厅,050100,116.339682,39.906508,西城区
506,B000A85KZL,南门涮肉(朝阳路店),餐饮服务;中餐厅;火锅店,050117,116.534274,39.916042,朝阳区
507,B000A9O7BD,北京烤鸭(西单店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.376816,39.910675,西城区
508,B000A85ZIL,老诚一锅(长辛店店),餐饮服务;中餐厅;火锅店,050117,116.209348,39.821447,丰台区
509,B000A87FHJ,妫水人家(暂停营业),餐饮服务;中餐厅;中餐厅,050100,116.414211,40.032234,朝阳区
510,B000A7P061,赣人之家,餐饮服务;中餐厅;综合酒楼,050101,116.375846,39.970367,海淀区
511,B0FFF5QPFA,外婆家(蓝色港湾国际商区),餐饮服务;中餐厅;浙江菜,050106,116.474870,39.949323,朝阳区
512,B0FFGT0O99,小牛海记潮汕牛肉店(牡丹园店),餐饮服务;中餐厅;潮州菜,050123,116.369303,39.979070,海淀区
513,B000A7RYT6,海底捞火锅(西单店)(装修中),餐饮服务;中餐厅;火锅店,050117,116.373211,39.913882,西城区
514,B0FFF9R86K,肯德基(雍和宫店),餐饮服务;快餐厅;肯德基,050301,116.416340,39.948753,东城区
515,B000A8W9R8,麦当劳(旧鼓楼大街店),餐饮服务;快餐厅;麦当劳,050302,116.393833,39.945666,西城区
516,B000A87L90,麦当劳(建国门店),餐饮服务;快餐厅;麦当劳,050302,116.439000,39.907938,朝阳区
517,B000A87D8N,便宜坊烤鸭店(富丰路店),餐饮服务;中餐厅;老字号,050116,116.285876,39.835285,丰台区
518,B000A87EYE,巫山烤全鱼(东四店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.417552,39.927774,东城区
519,B000A82T3A,望京一号,餐饮服务;中餐厅;四川菜(川菜),050102,116.499955,40.002958,朝阳区
520,B000A7BZPH,安妮意大利餐厅(丽都店),餐饮服务;外国餐厅;意式菜品餐厅,050205,116.484891,39.975935,朝阳区
521,B000A8US7L,巫山烤全鱼(上地西路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.302856,40.042208,海淀区
522,B000A84F5H,浦苑(淮扬餐厅),餐饮服务;中餐厅;上海菜,050107,116.368599,39.889664,西城区
523,B0FFGN0HCL,聚时光轰趴馆(世贸天阶店),餐饮服务;中餐厅;中餐厅|体育休闲服务;休闲场所;休闲场所,050100|080500,116.452763,39.919057,朝阳区
524,B000A810E8,王品台塑牛排(西单店),餐饮服务;外国餐厅;牛扒店(扒房),050211,116.370625,39.909967,西城区
525,B000A9O5F1,麻辣香锅(通胡店),餐饮服务;中餐厅;中餐厅,050100,116.685998,39.913001,通州区
526,B000A7O2XS,秦唐食府(公主坟店),餐饮服务;中餐厅;中餐厅,050100,116.311591,39.909391,海淀区
527,B0FFGE1LUI,正月十五东北农家院(宋家庄店),餐饮服务;中餐厅;东北菜,050113,116.434832,39.846076,丰台区
528,B000A7IY58,婚恋之梦,餐饮服务;中餐厅;综合酒楼,050101,116.546940,40.018428,朝阳区
529,B000A7ZNOD,比格比萨(西外餐厅),餐饮服务;快餐厅;快餐厅,050300,116.341687,39.938926,西城区
530,B000A877CG,田老师红烧肉(杨庄东街店),餐饮服务;快餐厅;快餐厅,050300,116.198648,39.917473,石景山区
531,B000A80UNW,便宜坊(健翔桥店),餐饮服务;中餐厅;老字号,050116,116.380745,39.994000,朝阳区
532,B000A84BYD,滇越乘象云南餐厅(新街口店),餐饮服务;中餐厅;云贵菜,050114,116.372733,39.935469,西城区
533,B000A8VUXW,七叶香山德式花园餐厅,餐饮服务;外国餐厅;西餐厅(综合风味),050201,116.238012,39.982700,海淀区
534,B000A8UM5Z,海底捞火锅(方庄店)(装修中),餐饮服务;中餐厅;火锅店,050117,116.427692,39.865537,丰台区
535,B000A7QF6W,水上渔家海鲜酒楼,餐饮服务;中餐厅;海鲜酒楼,050119,117.118661,40.151086,平谷区
536,B0FFH99DY6,禾记港式茶餐厅,餐饮服务;快餐厅;茶餐厅,050305,116.558365,40.063991,顺义区
537,B000A8Z1M3,日进(三里屯店),餐饮服务;中餐厅;中餐厅,050100,116.453289,39.932246,朝阳区
538,B000A88DQW,燕春饭店(金果林家园西南),餐饮服务;中餐厅;中餐厅,050100,116.018262,39.594609,房山区
539,B000A7R5JO,新桥炸鸡店(新桥大街店),餐饮服务;快餐厅;快餐厅,050300,116.103638,39.937926,门头沟区
540,B000A7BLPO,晋阳饭庄(白广路店),餐饮服务;中餐厅;综合酒楼,050101,116.359092,39.883499,西城区
541,B000A84GYN,成都美食(鼓楼北街),餐饮服务;中餐厅;四川菜(川菜),050102,116.233527,40.226807,昌平区
542,B000A8XP1B,香河肉饼(艺威红木大厦西),餐饮服务;中餐厅;中餐厅,050100,116.624417,40.140317,顺义区
543,B000A87XN4,田老师红烧肉(迎宾路店),餐饮服务;快餐厅;快餐厅,050300,116.637451,40.313546,怀柔区
544,B000A7RWX7,大鸭梨烤鸭(右安门店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.369453,39.866727,丰台区
545,B000A80VTB,富丽客巴西烤肉自助(富顿店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.462160,39.885436,朝阳区
546,B000A7Z7XS,兰州马氏牛肉拉面(椿树街道),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.375874,39.898887,西城区
547,B000A5582E,重庆火锅(鼓楼东大街),餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;火锅店,050102|050117,116.402839,39.941003,东城区
548,B000A7WCPZ,胡同儿老北京涮肉,餐饮服务;中餐厅;火锅店,050117,116.490670,39.959481,朝阳区
549,B000A8XDER,田老师红烧肉(传媒大学店),餐饮服务;快餐厅;快餐厅,050300,116.551540,39.909652,朝阳区
550,B000A7WCPZ,胡同儿老北京涮肉,餐饮服务;中餐厅;火锅店,050117,116.490670,39.959481,朝阳区
551,B000A8XDER,田老师红烧肉(传媒大学店),餐饮服务;快餐厅;快餐厅,050300,116.551540,39.909652,朝阳区
552,B000A8VNC5,羲和雅苑烤鸭坊(都汇天地店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.460057,39.949521,朝阳区
553,B000A7WPQA,韩景台烧烤城(古城店),餐饮服务;外国餐厅;韩国料理,050203,116.190818,39.917689,石景山区
554,B000A8W5Q5,全聚德烤鸭店(西三旗店),餐饮服务;中餐厅;北京菜,050111,116.356455,40.066598,昌平区
555,B000A85GSM,和顺小镇(万柳店),餐饮服务;中餐厅;云贵菜,050114,116.302475,39.962839,海淀区
556,B000A84Y6Y,砂锅居(西四店),餐饮服务;中餐厅;北京菜,050111,116.373794,39.920389,西城区
557,B000A7FZYD,川府酒家(亚运村总店),餐饮服务;中餐厅;四川菜(川菜),050102,116.416245,39.995487,朝阳区
558,B000A87EW0,粤江上品,餐饮服务;中餐厅;海鲜酒楼,050119,116.365889,39.969683,海淀区
559,B000A80I0Q,鹏宏天外天烤鸭店(北河沿店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.406208,39.919728,东城区
560,B000A0E176,丰和轩(西四环南路辅路),餐饮服务;中餐厅;清真菜馆,050121,116.284003,39.849566,丰台区
561,B000A8W51Q,兰州老马拉面(物资学院路),餐饮服务;中餐厅;清真菜馆,050121,116.639256,39.924213,通州区
562,B000A83TNB,黑土·印象,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;综合酒楼,050113|050101,116.411787,39.994831,朝阳区
563,B000A83CQN,日本桥怀石料理(东长安街店),餐饮服务;外国餐厅;日本料理,050202,116.409096,39.907344,东城区
564,B000A811QW,悦宾饭馆(翠花胡同店),餐饮服务;中餐厅;中餐厅,050100,116.407627,39.923862,东城区
565,B000A805QI,湘西土菜(亚运村店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.402885,39.991497,朝阳区
566,B000A7WDXB,大厨房火锅(南大街店),餐饮服务;中餐厅;火锅店,050117,116.233814,40.221648,昌平区
567,B000A88ECO,太熟悉家常菜(新源里店),餐饮服务;中餐厅;北京菜,050111,116.455640,39.953054,朝阳区
568,B000A84M0J,湘水之珠(万寿路店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.295337,39.915651,海淀区
569,B000A83K0Y,鑫巴蜀(回龙观店),餐饮服务;中餐厅;四川菜(川菜),050102,116.321036,40.075001,昌平区
570,B000A20517,天津百饺园(方庄店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.430223,39.858976,丰台区
571,B000A8ZNTM,云南云海肴(欧美汇店),餐饮服务;中餐厅;云贵菜,050114,116.313515,39.979709,海淀区
572,B000A7GXTJ,盛百味(回龙观店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.321301,40.082155,昌平区
573,B000A87YZO,北京知青食堂,餐饮服务;中餐厅;中餐厅,050100,116.462724,40.684142,延庆区
574,B0FFGIRYHI,潮味(八角店),餐饮服务;中餐厅;广东菜(粤菜),050103,116.205348,39.917685,石景山区
575,B000A85KN6,嘉和一品粥(右安门店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.364962,39.860713,丰台区
576,B000A7Q6WI,庆丰包子铺(民南店),餐饮服务;中餐厅;中餐厅,050100,116.368384,39.900881,西城区
577,B0FFG07KOG,梧桐小馆,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.144030,39.898724,门头沟区
578,B000A8Y90C,成都美食(西周路),餐饮服务;中餐厅;四川菜(川菜),050102,116.558642,39.726221,通州区
579,B000A9IR63,李家大院食府(张仪村路),餐饮服务;中餐厅;中餐厅,050100,116.232384,39.872681,丰台区
580,B000A7X1H2,胖子卤煮,餐饮服务;中餐厅;中餐厅,050100,116.358004,39.927350,西城区
581,B000A8VXEN,觅唐(奥运村店),餐饮服务;中餐厅;广东菜(粤菜),050103,116.387851,39.999339,朝阳区
582,B000A7XRS4,红色江山,餐饮服务;中餐厅;中餐厅,050100,116.357144,39.945611,海淀区
583,B0FFHFAQ7Z,日昌餐馆(德胜门店),餐饮服务;快餐厅;茶餐厅,050305,116.381455,39.951571,西城区
584,B000A8XDIT,雪中鲜渔村(天通苑店),餐饮服务;中餐厅;中餐厅,050100,116.412003,40.098116,昌平区
585,B000A85SE1,大鸭梨烤鸭(北七家店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.412419,40.117564,昌平区
586,B000A84HAY,万家灯火饺子城(顺义怡馨家园店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.647638,40.117784,顺义区
587,B000A7S08E,吉野家(天宝园店),餐饮服务;快餐厅;吉野家,050309,116.499247,39.791173,大兴区
588,B000A85MFC,麦当劳(芳菲路店),餐饮服务;快餐厅;麦当劳,050302,116.320520,39.847537,丰台区
589,B000A84D0O,红蕃茄楚珍舫(鸟巢店),餐饮服务;中餐厅;中餐厅,050100,116.400417,39.992771,朝阳区
590,B000A8WA1E,肯德基(天桥商场店),餐饮服务;快餐厅;肯德基,050301,116.398283,39.880617,西城区
591,B000A84ML9,嘉和一品粥(金源店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.287335,39.960495,海淀区
592,B000A87FI7,阿婆春饼(西坝河东里店),餐饮服务;中餐厅;中餐厅,050100,116.446992,39.967542,朝阳区
593,B000A7P8FV,海碗居(松榆里店),餐饮服务;中餐厅;北京菜,050111,116.475078,39.871076,朝阳区
594,B0FFFXNUHZ,越来越湘(房山星城店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.062230,39.710690,房山区
595,B0FFFAEL3Q,海底捞火锅(顺义华联店),餐饮服务;中餐厅;火锅店,050117,116.652138,40.127728,顺义区
596,B000AAASEM,北京宴(总店),餐饮服务;中餐厅;综合酒楼,050101,116.285522,39.889956,丰台区
597,B000A9PFXR,精品沙县,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.431417,39.905292,东城区
598,B000A8VODS,便宜坊(金泉广场店),餐饮服务;中餐厅;老字号,050116,116.413380,40.006247,朝阳区
599,B000A8U7IW,不老溪贵州菜(广安门店),餐饮服务;中餐厅;云贵菜,050114,116.339856,39.890235,西城区
600,B000A87PMZ,荣誉海鲜酒楼(鸿坤店),餐饮服务;中餐厅;海鲜酒楼,050119,116.325177,39.890567,丰台区
601,B000A88IPD,祈福烤鸭店,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.249822,40.200163,昌平区
602,B000A808SV,麻辣香锅(工美大厦王府井店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.412094,39.910875,东城区
603,B000A7XRH1,海底捞火锅(红庙店),餐饮服务;中餐厅;火锅店,050117,116.482435,39.916034,朝阳区
604,B000A81K4S,新新湘菜馆(新中街),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.440014,39.934505,东城区
605,B000A838EN,小草屋餐厅(望京店),餐饮服务;外国餐厅;韩国料理,050203,116.469956,39.982364,朝阳区
606,B000A8X6K9,庆丰包子铺(白石桥店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.331407,39.938667,西城区
607,B000A8867R,老马拉面(太师屯镇人民政府东),餐饮服务;中餐厅;清真菜馆,050121,117.130799,40.537524,密云区
608,B000A7RFKP,铸钟褡裢火烧(鼓楼店),餐饮服务;中餐厅;综合酒楼,050101,116.391842,39.941672,西城区
609,B000A856MH,一屋一食,餐饮服务;中餐厅;中餐厅,050100,116.475923,39.800317,大兴区
610,B000A8W5C9,西北穆斯林餐厅(劲松东街),餐饮服务;中餐厅;清真菜馆,050121,116.458907,39.885393,朝阳区
611,B000A82TLC,老北京风味(长辛店),餐饮服务;中餐厅;中餐厅,050100,116.208094,39.828050,丰台区
612,B000A8W4WO,欢乐牧场自助火锅(牡丹园店)(装修中),餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;特色/地方风味餐厅,050117|050118,116.370397,39.977378,海淀区
613,B000A8XFEV,锦绣餐厅(羊坊店东路),餐饮服务;中餐厅;中餐厅,050100,116.322996,39.897761,海淀区
614,B000A4A4F7,翠清酒家(翠微路店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.301862,39.915051,海淀区
615,B000A85I0X,老北京涮肉(鼓楼店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.394154,39.942652,西城区
616,B000A7XPPO,爆肚冯(菜市口店),餐饮服务;中餐厅;清真菜馆,050121,116.371423,39.888132,西城区
617,B000A7S83Y,渔来旺(望园东里店),餐饮服务;中餐厅;火锅店,050117,116.289912,39.867298,丰台区
618,B000A85Q6B,呷哺呷哺(百荣店),餐饮服务;快餐厅;呷哺呷哺,050311,116.396882,39.859847,东城区
619,B000A85L5W,都一处(永定门店),餐饮服务;中餐厅;老字号,050116,116.409010,39.873222,东城区
620,B000A7C7JD,郭林家常(西直门店),餐饮服务;中餐厅;中餐厅,050100,116.346231,39.939322,西城区
621,B000A8UI0F,兰州牛肉拉面(东华门大街),餐饮服务;中餐厅;清真菜馆,050121,116.404264,39.915356,东城区
622,B000A639F4,口福居(霄云路店),餐饮服务;中餐厅;火锅店,050117,116.462491,39.957822,朝阳区
623,B0FFFHCYM6,两湖轩(北辰东路),餐饮服务;中餐厅;湖北菜(鄂菜),050112,116.401373,39.995564,朝阳区
624,B000A8VS7C,龙泉居(西二旗店)(装修中),餐饮服务;中餐厅;火锅店,050117,116.313376,40.050478,海淀区
625,B000A85LMV,长湘居(亚运村店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.402895,39.991888,朝阳区
626,B000A80GWN,丽宫(东中街),餐饮服务;中餐厅;中餐厅,050100,116.435609,39.934645,东城区
627,B000A7ORVU,大有春饼(金泰店),餐饮服务;中餐厅;中餐厅,050100,116.506049,39.809090,大兴区
628,B000A46F75,褡裢火烧,餐饮服务;中餐厅;北京菜,050111,116.407252,39.933255,东城区
629,B0FFF3G8C6,宏源南门涮肉(后海店),餐饮服务;中餐厅;火锅店,050117,116.393885,39.938089,西城区
630,B000A816JF,眉州东坡酒楼(亚运村店),餐饮服务;中餐厅;四川菜(川菜),050102,116.405348,40.005435,朝阳区
631,B000A7WV4G,晋阳饭荘(马西路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.371422,39.832822,丰台区
632,B000A7R2KE,亦海人家(宏达北路店),餐饮服务;中餐厅;综合酒楼,050101,116.505480,39.802143,大兴区
633,B0FFG105VZ,膳宜坊湘味小厨(北大地店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.281903,39.851918,丰台区
634,B000A8VUCY,胡同四十四号厨房(德胜门店),餐饮服务;中餐厅;中餐厅,050100,116.379960,39.945235,西城区
635,B000A8871H,京沪满堂,餐饮服务;中餐厅;中餐厅,050100,116.560260,40.067262,顺义区
636,B000A80N4T,小半岛东北老菜馆(装修中),餐饮服务;中餐厅;东北菜,050113,116.355512,39.888514,西城区
637,B000A8X75O,蝎王府,餐饮服务;中餐厅;火锅店,050117,116.318698,39.884285,丰台区
638,B000A87WX0,很久很久以前烤串坊(物资学院店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.639629,39.925922,通州区
639,B000A7S194,京味斋食府(月坛店),餐饮服务;中餐厅;北京菜,050111,116.340847,39.913588,西城区
640,B000A7P8FU,海碗居(牡丹园店),餐饮服务;中餐厅;北京菜,050111,116.367250,39.977791,海淀区
641,B0FFFUC6YL,外婆家(荟聚购物中心),餐饮服务;中餐厅;浙江菜,050106,116.325887,39.788932,大兴区
642,B000A85P8Q,大碗居餐厅(崇文门店),餐饮服务;中餐厅;中餐厅,050100,116.414259,39.897088,东城区
643,B000A74A8C,姚记炒肝店(鼓楼店),餐饮服务;中餐厅;北京菜,050111,116.396817,39.940924,东城区
644,B000A9EVIJ,海底捞火锅(大钟寺店),餐饮服务;中餐厅;火锅店,050117,116.342244,39.965929,海淀区
645,B000A80TJH,龙顺园麻辣香锅(机场总店),餐饮服务;中餐厅;火锅店,050117,116.595311,40.047914,朝阳区
646,B000A8W7KG,湘容和湘菜(志新桥店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.365964,39.988959,海淀区
647,B000A83EGV,京百万(天通北苑店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.439375,40.077852,昌平区
648,B000A7GW2X,聚柳林烤鸭店(魏公村店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.324611,39.950307,海淀区
649,B000A6A8F0,赣南人家(劲松店),餐饮服务;中餐厅;中餐厅,050100,116.451113,39.882244,朝阳区
650,B000A1184A,新疆美食村(望京店),餐饮服务;中餐厅;清真菜馆,050121,116.475364,39.986706,朝阳区
651,B000A7BWW5,小楼饭店(清真店),餐饮服务;中餐厅;清真菜馆|餐饮服务;中餐厅;综合酒楼,050121|050101,116.668810,39.907683,通州区
652,B0FFFFXHPE,库迈墨西哥餐吧(工体北路店),餐饮服务;外国餐厅;墨西哥菜,050216,116.456753,39.931848,朝阳区
653,B000A85GXZ,苏州回民饭馆(苏州胡同店),餐饮服务;中餐厅;清真菜馆,050121,116.423920,39.905650,东城区
654,B000A7ONYG,小牛海记潮汕牛肉店(永定路店),餐饮服务;中餐厅;火锅店,050117,116.264850,39.920333,海淀区
655,B000A8W2GV,新疆巴州金丝特餐厅(皂君庙店),餐饮服务;中餐厅;清真菜馆,050121,116.340250,39.963922,海淀区
656,B000A683B6,潮皇食府(莲花池东路店),餐饮服务;中餐厅;潮州菜,050123,116.346557,39.898382,西城区
657,B000AA19MN,金谷园,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.357569,39.956256,海淀区
658,B000A9OK4U,老磁器口豆汁店(天坛店),餐饮服务;中餐厅;清真菜馆,050121,116.412975,39.888654,东城区
659,B000A8X54K,小青烧烤园,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.328420,39.727809,大兴区
660,B000A80WW3,惠丰涮肉馆(西外店),餐饮服务;中餐厅;火锅店,050117,116.346894,39.939597,西城区
